Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
429,-0.159035,429,-0.298131
430,-0.159911,430,-0.295713
431,-0.160273,431,-0.293389
432,-0.16064,432,-0.291157
433,-0.161017,433,-0.289016
434,-0.161409,434,-0.286964
435,-0.161816,435,-0.285
436,-0.162237,436,-0.283122
437,-0.162669,437,-0.281327
438,-0.163109,438,-0.279616
439,-0.163556,439,-0.277985
440,-0.164005,440,-0.292261
441,-0.164927,441,-0.290757
442,-0.165314,442,-0.28933
443,-0.165684,443,-0.287978
444,-0.166045,444,-0.286701
445,-0.166403,445,-0.285498
446,-0.166762,446,-0.300195
447,-0.167596,447,-0.299103
448,-0.167899,448,-0.298082
449,-0.16819,449,-0.297129
450,-0.168478,450,-0.296244
451,-0.16877,451,-0.295425
452,-0.169068,452,-0.294671
453,-0.169372,453,-0.29398
454,-0.169683,454,-0.29335
455,-0.169999,455,-0.292781
456,-0.170319,456,-0.292271
457,-0.17064,457,-0.291817
458,-0.170961,458,-0.29142
459,-0.17128,459,-0.291076
460,-0.171596,460,-0.290786
461,-0.171907,461,-0.290547
462,-0.172213,462,-0.290358
463,-0.172513,463,-0.290217
464,-0.172805,464,-0.290123
465,-0.173091,465,-0.290076
466,-0.173369,466,-0.290073
467,-0.173639,467,-0.290113
468,-0.173901,468,-0.306023
469,-0.174628,469,-0.306115
470,-0.174814,470,-0.306247
471,-0.174979,471,-0.306419
472,-0.175132,472,-0.306629
473,-0.17528,473,-0.306875
474,-0.175429,474,-0.307158
475,-0.17558,475,-0.307474
476,-0.175734,476,-0.307824
477,-0.17589,477,-0.308205
478,-0.176048,478,-0.308616
479,-0.176207,479,-0.309056
480,-0.176365,480,-0.309523
481,-0.176521,481,-0.310017
482,-0.176673,482,-0.310535
483,-0.176822,483,-0.295248
484,-0.176493,484,-0.311669
485,-0.177164,485,-0.296423
486,-0.176836,486,-0.312883
487,-0.177498,487,-0.297673
488,-0.177153,488,-0.298337
489,-0.177319,489,-0.299015
490,-0.177483,490,-0.299706
491,-0.177638,491,-0.300408
492,-0.17778,492,-0.30112
493,-0.177907,493,-0.30184
494,-0.178019,494,-0.302568
495,-0.178114,495,-0.303302
496,-0.178195,496,-0.304041
497,-0.178261,497,-0.304783
498,-0.178315,498,-0.305528
499,-0.178356,499,-0.306275
500,-0.178387,500,-0.307022
501,-0.178408,501,-0.29194
502,-0.177946,502,-0.292714
503,-0.178009,503,-0.293483
504,-0.178079,504,-0.294247
505,-0.178144,505,-0.295003
506,-0.178198,506,-0.295751
507,-0.178237,507,-0.296489
508,-0.17826,508,-0.297216
509,-0.178265,509,-0.29793
510,-0.178253,510,-0.314459
511,-0.178698,511,-0.299288
512,-0.178122,512,-0.315788
513,-0.178525,513,-0.300585
514,-0.17792,514,-0.301224
515,-0.17783,515,-0.301844
516,-0.177746,516,-0.302445
517,-0.17766,517,-0.303024
518,-0.177572,518,-0.303581
519,-0.177477,519,-0.304114
520,-0.177375,520,-0.304622
521,-0.177264,521,-0.305104
522,-0.177143,522,-0.305558
523,-0.177014,523,-0.305984
524,-0.176876,524,-0.30638
525,-0.176728,525,-0.306746
526,-0.176572,526,-0.291251
527,-0.175934,527,-0.29158
528,-0.175822,528,-0.291875
529,-0.175716,529,-0.292132
530,-0.175606,530,-0.292352
531,-0.175485,531,-0.292531
532,-0.175349,532,-0.292669
533,-0.175197,533,-0.276938
534,-0.174554,534,-0.277021
535,-0.174428,535,-0.292887
536,-0.174772,536,-0.292849
537,-0.174572,537,-0.292763
538,-0.174341,538,-0.29263
539,-0.174087,539,-0.292447
540,-0.173815,540,-0.292215
541,-0.173531,541,-0.291933
542,-0.173238,542,-0.291599
543,-0.172938,543,-0.291212
544,-0.172632,544,-0.290771
545,-0.172322,545,-0.290275
546,-0.172007,546,-0.289723
547,-0.171688,547,-0.289113
